part number,Produttore
AS_BSC_HIGH_CAPACITY_SWAP_MOD,NSN
AS_BSC_MEDIUM_CAP_BASE_SWAP_MOD,NSN
AS_BSC_MEDIUM_CAPACITY_SWAP_MOD,NSN
AS_BSC_SERVER_BASE,NSN
AS1190WG,NSN
AS2390WG,NSN
AS6L90WG,NSN
AS6L-BALSPLIT1+1,NSN
AS6L-CIRC2+0,NSN
ASI4518R10v18,NSN
ASI4518R14V06,NSN
SPRG_ASiR 5G-LTE sHUB pack_ APHA,NSN
SPRG_ASiR LTE sHUB pack_ APHA,NSN
SPRG_ASiR 5G sHUB pack_ APHA_AOME,NSN
ASPJ810,NSN
ASPMODULELOCAL,NSN
ASPMODULEVODAFONEWIDE,NSN
ASR1001-X,NSN
ASR1001-X-FANTRAY,NSN
ASR1001-X-PWR-AC,NSN
ASR1001-X-PWRAC-RF,NSN
ASR1001-X-PWR-DC,NSN
ASR1K-WAN-AGGR,NSN
ASR9000,NSN
ASR-9001,NSN
ASR-9001-2P-KIT,NSN
ASR-9001-FAN,NSN
ASR-9001-S,NSN
ASR-9001-TRAY,NSN
ASR-9010-2P-KIT=,NSN
ASR-9010-FILTER,NSN
ASR-9900-FLTR-LR,NSN
ASR-9900-RP-SE,NSN
ASR-9900-SFC-FILR,NSN
ASR-9901-120G,NSN
ASR-9901-2P-KIT,NSN
ASR-9901-FAN,NSN
ASR-9901-FC,NSN
ASR-9912,NSN
ASR-9912-AIRREF,NSN
ASR-9912-DC,NSN
ASR-9912-FAN,NSN
ASR-9912-FLTR-CEN,NSN
ASR-9912-PWR-COV,NSN
ASR-9922-FAN-V3=,NSN
ASTERPROPMODELLOCAL,NSN
ASTERPROPMODELVFWIDE,NSN
ASWU10000,NSN
ASWUAGS03,NSN
ASWUAGS25,NSN
ASWUAP800,NSN
AT10006-ID-R,NSN
AT10014-ID-R,NSN
AT10037-R,NSN
AT-10-43-FFi6,NSN
AT-10-43-MFi6,NSN
AT-10-D-MFi6,NSN
AT-10-N-FFi6,NSN
AT-10-N-MFi6,NSN
AT12002,NSN
AT-15-43-FFi6,NSN
AT-15-43-MFi6,NSN
AT-15-D-MFi6,NSN
AT-15-N-FFi6,NSN
AT-15-N-MFi6,NSN
AT-20-43-FFi6,NSN
AT-20-43-MFi6,NSN
AT-20-D-MFi6,NSN
AT-20-N-FFi6,NSN
AT-20-N-MFi6,NSN
AT23314-00-AA-S,NSN
AT30-03-7/16,NSN
AT30-06-7/16,NSN
AT30-10-7/16,NSN
AT-30-43-FFi6,NSN
AT-30-43-MFi6,NSN
AT-30-D-MFI6,NSN
AT-30-N-FFi6,NSN
AT-30-N-MFI6,NSN
AT-3-43-FFi6,NSN
AT-3-N-FFi6,NSN
AT-6-43-FFi6,NSN
AT-6-43-MFi6,NSN
AT-6-D-MFi6,NSN
AT-6-N-FFi6,NSN
AT-6-N-MFi6,NSN
ATC200-LITE-USB,NSN
ATC200-LITE-USB-EU,NSN
ATCB-B01-001,NSN
ATCB-B01-002,NSN
ATCB-B01-003,NSN
ATCB-B01-004,NSN
ATCB-B01-006,NSN
ATCB-B01-007,NSN
ATCB-B01-009,NSN
ATCB-B01-030,KATHREIN
ATCB-B01-050,NSN
ATCB-B01-060,NSN
ATCB-B01-070,NSN
ATCB-B01-080,NSN
ATCB-B01-100,NSN
ATCB-B01-C50,NSN
ATCB-DB9-002,NSN
ATCB-DB9-003,NSN
ATCB-DB9-005,NSN
ATCB-DB9-010,NSN
ATCB-DB9-020,NSN
ATD4516R9v07,NSN
ATGK-CABLE,NSN
ATGK-COMP,NSN
ATJB200-A01-004,NSN
ATLP200-001,NSN
ATM200-A20,NSN
ATMAGGR.MODULE,NSN
ATOLLGSMUMTSLOCAL,NSN
ATOLLGSMUMTSVODAFONEWIDE,NSN
ATOLLMICROWAVELOCAL,NSN
ATOLLMICROWAVEVODAFONEWIDE,NSN
ATR4518S2v06,NSN
ATSBT-BOTTOM-FF-4G,NSN
ATSBT-BOTTOM-FM-4G,NSN
ATSBT-BOTTOM-MF-4G,NSN
ATSBT-TOP-FF-4G,NSN
ATSBT-TOP-MF-4G,NSN
AU1003UZHE4F,NSN
AU2SR,NSN
AVPCIT005,NSN
AVPCIT007,NSN
AVPCIT008,NSN
AVPCIT059,NSN
AWGUD 4x100MHz 2T2R from 1 to 2 sectors,NSN
AWGUD 4x100MHz 2T2R 1-sector ASIL ABIO,NSN
AWGUD 4x100MHz 2T2R from 2 to 3 sectors,NSN
AWGUD 4x100MHz 2T2R 3-sectors ASIL ABIO,NSN
SPRG_AWHQF 4DL2UL 3sect no integrate ant,NSN
SPRG_AWHQF 4DL2UL 3sect with integr ant,NSN
AWHQF 4DL2UL 3sect integratd ant_AOME-SM,NSN
AWHQF 4DL2UL 3sect integratd ant-DC-ASIB,NSN
AWHQF 4DL2UL 3sect no integr ant-DC-ASIB,NSN
SPRG_AWHQF_4DL2UL_3S_WITHAAQA_DC,NSN
SPRG_AWHQF 4DL2UL 1sector,NSN
AZ884A,NSN
B12000,NSN
B12002,NSN
B12004,NSN
B5153C251006,NSN
B60000,NSN
BACKHAULCAPACITYPLANNINGMODULELOCAL,NSN
BACKHAULCAPACITYPLNINGMODULEVFWIDE,NSN
BASEMENT83918500,NSN
BAT-GTA00-2+1W,NSN
BAT-GTA20-2+1W,NSN
Battery rack 450 mm (Depth),NSN
Battery rack 600 mm (Depth),NSN
BBNS_EXTRAWORKSMATERIALS,NSN
BNG creation Building Block SR12B type 2,NSN
BNG expansion Building Block IOM5 type 1,NSN
BFB 140 13/1,NSN
BFB1110001/1,NSN
BFB1110003/1,NSN
BFB1110006/1,NSN
BFB1110021/1,NSN
BFB1110032/1,NSN
BFD 538 002/1,NSN
BFL90192/F,NSN
BGK31109/1,NSN
BI-FIBERFLATSMLC/PC-SC/APC,NSN
BIG_BUFFER,NSN
BIGNODAL,NSN
BKD201000000,NSN
BKV106097/1,NSN
BMK90582/1,NSN
BO_FO_12_1M,NSN
BO_FO_12_30M,NSN
BO_FO_4_1M,NSN
BOX-ILD,NSN
BPB90129/1,NSN
BPS-HC0-D25A4G-2+1W,NSN
BPS-HC0-D25B4G-2+1W,NSN
BPS-HC0-D35C4G-2+1W,NSN
BPS-HC0-Q25A28-2+1W,NSN
BPS-HC1-D25A24-2+1W,NSN
BPS-HC3-C25F2G-2+1W,NSN
BPS-HC3-C35C2G-2+1W,NSN
BPS-HC3-Q35C2G-2+1W,NSN
BSAMNT-OFFSET,NSN
BSAMNT-U,NSN
BSC00031,NSN
BSC00173,NSN
BSC00269_FBSC,NSN
BSC00269_MCBSC,NSN
BSC00311.T,NSN
BSC00351,NSN
BSC3013,NSN
BSC3135,NSN
BSC3187,NSN
BSC3188,NSN
BSC3190,NSN
BSC3193,NSN
BSC3194,NSN
BSC3195,NSN
BSC3196,NSN
BSC3197,NSN
BSC3198,NSN
BSC3199,NSN
BSC3214,NSN
BSC3216,NSN
BSC3221,NSN
BSC3222,NSN
BSCHC-4,NSN
BSCLC-2AOVERIP,NSN
BSCLC-3AOVERTDM,NSN
BSCUPDGRADELCTOHC,NSN
BSS101431,NSN
BSS101985,NSN
BSS1440LK,NSN
BSS1440LK_2S,NSN
BSS1440LK_3S,NSN
BSS21129,NSN
BSS21520,NSN
BSS30130,NSN
BSS30285,NSN
BTS3900L_UBBPe4,NSN
BTS3900LVER.ECABINET,NSN
BTS3911E (U2.1+L2.6),NSN
Spare part as per RFQ scope Y1_20,NSN
Spare part as per RFQ scope Y2_20,NSN
BUNDLE_ONT_License-FY19,NSN
BUNDLE_ONT_License-FY20,NSN
Bundle Exp 3*16GPON board incl SFP_19,NSN
BW904A,NSN
BZ1921,NSN
BZ4214,NSN
BZ5632,NSN
C0028154,NSN
C0028155,NSN
C0028335,NSN
C03022,NSN
C03028,NSN
C04633,NSN
C04651,NSN
C04653.A01,NSN
C-05007-010-2-C6A,NSN
C-05095-000-2-C6A,NSN
C-05095-000-4-2M,NSN
C05652,NSN
C05857,NSN
C05918,NSN
C07978,NSN
C08300,NSN
C08406,NSN
C08489,NSN
C08495,NSN
C08513,NSN
C08523,NSN
C08525,NSN
C08527,NSN
C08528,NSN
C08529,NSN
C08533,NSN
C08535,NSN
C08551,NSN
C08562,NSN
C08576,NSN
C08586,NSN
C08594,NSN
C08596,NSN
C08620,NSN
C08630,NSN
C08647,NSN
C08652,NSN
C08655,NSN
C08656,NSN
C08661,NSN
C08665,NSN
C08669,NSN
C08672,NSN
C08690,NSN
C08725,NSN
C08734,NSN
C08739,NSN
C08745,NSN
C08748,NSN
C08749,NSN
C08771,NSN
C08773,NSN
C08783,NSN
C08787,NSN
C08791,NSN
C08792,NSN
C08799,NSN
C08821,NSN
C08822,NSN
C08823,NSN
C08824,NSN
C08826,NSN
C08827,NSN
C08831,NSN
C08838,NSN
C08841,NSN
C08886,NSN
C08901,NSN
C08902,NSN
C08932,NSN
C08935,NSN
C08938,NSN
C08941,NSN
C08954,NSN
C08956,NSN
C08957,NSN
C08958,NSN
C08959,NSN
C08963,NSN
C08964,NSN
C08965,NSN
C08966,NSN
C08969,NSN
C08978,NSN
C08980,NSN
C08989,NSN
C08992,NSN
C100089,NSN
C100141,NSN
C100148,NSN
C100340,NSN
C100432,NSN
C100438,NSN
C100530,NSN
C100570,NSN
C100575,NSN
C100580,NSN
C100605,NSN
C100610,NSN
C100640,NSN
C100688,NSN
C100740,NSN
C100741,NSN
C100764,NSN
C100766,NSN
C100790,NSN
C100810,NSN
C100904,NSN
C100910,NSN
C100970,NSN
C101040,NSN
C101160,NSN
C101184,NSN
C101317,NSN
C101318,NSN
C101385,NSN
C101387,NSN
C101388,NSN
C101389,NSN
C101390,NSN
C101391,NSN
C101392,NSN
C101393,NSN
C101394,NSN
C101395,NSN
C101396,NSN
C101397,NSN
C101398,NSN
C101399,NSN
C101401,NSN
C101403,NSN
C101463,NSN
C101464,NSN
C101465,NSN
C101466,NSN
C101467,NSN
C101469,NSN
C101473,NSN
C101501,NSN
C101502,NSN
C101529,NSN
C101530,NSN
C101535,NSN
C101536,NSN
C101538,NSN
C101541,NSN
C101543,NSN
C101544,NSN
C101547,NSN
C101548,NSN
C101551,NSN
C101554,NSN
C101555,NSN
C101557,NSN
C101638,NSN
C101770,NSN
C101800,NSN
C101824,NSN
C101826,NSN
C102040,NSN
C102201,NSN
C102228,NSN
C102233,NSN
C102235,NSN
C102241,NSN
C102243,NSN
C102244,NSN
C102245,NSN
C102246,NSN
C102247,NSN
C102248,NSN
C102249,NSN
C102250,NSN
C102251,NSN
C102263,NSN
C102264,NSN
C102285,NSN
C102347,NSN
C102423,NSN
C102505,NSN
C102607,NSN
C102648,NSN
C103017,NSN
C103080,NSN
C103090,NSN
C103130,NSN
C103140,NSN
C103260,NSN
C103491,NSN
C103607,NSN
C103628,NSN
C103630,NSN
C103756,NSN
C103757,NSN
C103778,NSN
C103779,NSN
C103780,NSN
C103781,NSN
C103787,NSN
C103829,NSN
C104059,NSN
C104060,NSN
C104095,NSN
C104223,NSN
C104251,NSN
C104265,NSN
C104300,NSN
C104303,NSN
C104317,NSN
C104354,NSN
C104355,NSN
C104356,NSN
C104357,NSN
C104496,NSN
C104511,NSN
C104512,NSN
C104517,NSN
C104554,NSN
C104592,NSN
C104593,NSN
C104594,NSN
C104603,NSN
C104612,NSN
C104613,NSN
C104625,NSN
C104640,NSN
C104847,NSN
C104868,NSN
C104965,NSN
C105007,NSN
C105096,NSN
C105097,NSN
C105098,NSN
C105099,NSN
C105100,NSN
C105199,NSN
C105201,NSN
C105202,NSN
C105203,NSN
C105304,NSN
C105324,NSN
C105373,NSN
C105425,NSN
C105481,NSN
C105527,NSN
C105528,NSN
C105529,NSN
C105547,NSN
C105606,NSN
C105607,NSN
C105864,NSN
C105907,NSN
C106018,NSN
C106522,NSN
C106524,NSN
C106542,NSN
C106690,NSN
C106784,NSN
C106785,NSN
C107156,NSN
C107185,NSN
C107210,NSN
C107280,NSN
C107607.D1A,NSN
C107647,NSN
C107710,NSN
C107748,NSN
C108002,NSN
C108003,NSN
C108072,NSN
C108074,NSN
C108075,NSN
C108076,NSN
C108077,NSN
C108078,NSN
C108081,NSN
C108119,NSN
C108189,NSN
C108193,NSN
C108279,NSN
C108407,NSN
C108413,NSN
C108414,NSN
C108427,NSN
C108434,NSN
C108449,NSN
C108450,NSN
C108487,NSN
C108569,NSN
C108585,NSN
C108654,NSN
C108655,NSN
C108656,NSN
C108689,NSN
C108691,NSN
C108692,NSN
C108693,NSN
C108694,NSN
C108696,NSN
C108697,NSN
C108700,NSN
C108701,NSN
C108702,NSN
C108703,NSN
C108704,NSN
C108705,NSN
C108706,NSN
C108707,NSN
C108708,NSN
C108709,NSN
C108710,NSN
C108712,NSN
C108713,NSN
C108719,NSN
C108785,NSN
C108822,NSN
C108823,NSN
C108872,NSN
C108944,NSN
C108946,NSN
C108981,NSN
C108982,NSN
C109015,NSN
C109016,NSN
C109017,NSN
C109018,NSN
C109019,NSN
C109047,NSN
C109054,NSN
C109066,NSN
C109201,NSN
C109235,NSN
C109373,NSN
C109374,NSN
C109420,NSN
C109434,NSN
C109453,NSN
C109458,NSN
C109471,NSN
C109474,NSN
C109479,NSN
C109482,NSN
C109494,NSN
C109496,NSN
C109497,NSN
C109498,NSN
C109500,NSN
C109501,NSN
C109503,NSN
C109504,NSN
C109505,NSN
C109519,NSN
C109555,NSN
C109558,NSN
C109564,NSN
C109633,NSN
C109700,NSN
C109730,NSN
C109732,NSN
C109740,NSN
C109747,NSN
C109767,NSN
C109769,NSN
C109806,NSN
C109821,NSN
C109822,NSN
C109823,NSN
C109824,NSN
C109825,NSN
C109841,NSN
C109842,NSN
C109843,NSN
C109844,NSN
C109845,NSN
C109846,NSN
C109847,NSN
C109848,NSN
C109849,NSN
C109896,NSN
C109897,NSN
C109898,NSN
C109899,NSN
C109900,NSN
C109901,NSN
C109902,NSN
C109903,NSN
C109910,NSN
C109911,NSN
C109912,NSN
C109913,NSN
C109914,NSN
C109915,NSN
C109916,NSN
C109927,NSN
C109954,NSN
C109957,NSN
C109973,NSN
C109974,NSN
C109975,NSN
C109976,NSN
C-10-CPUSE-43-AI6,NSN
C-10-CPUSE-D-AI6,NSN
C-10-CPUSE-N-Ai6,NSN
C-10-CPUSEW-N-AI6,NSN
C-10-TCPUSE-D-Ai6,NSN
C-10-TCPUSE-N-Ai6,NSN
C110043,NSN
C110051,NSN
C110052,NSN
C110076,NSN
C110084,NSN
C110161,NSN
C110166,NSN
C110167,NSN
C110168,NSN
C110169,NSN
C110175,NSN
C110229,NSN
C110236,NSN
C110255,NSN
C110263,NSN
C110305,NSN
C110307,NSN
C110351,NSN
C110387,NSN
C110388,NSN
C110487,NSN
C110505,NSN
C110535,NSN
C110536,NSN
C110546,NSN
C110551,NSN
C110606,NSN
C110609,NSN
C110616,NSN
C110639,NSN
C110640,NSN
C110641,NSN
C110704,NSN
C110706,NSN
C110708,NSN
C110709,NSN
C110710,NSN
C110711,NSN
C110723,NSN
C110725,NSN
C110727,NSN
C110730,NSN
C110731,NSN
C110732,NSN
C110747,NSN
C110760,NSN
C110761,NSN
C110762,NSN
C110763,NSN
C110800,NSN
C110832,NSN
C110879,NSN
C110899,NSN
C110939,NSN
C110940,NSN
C110997,NSN
C111002,NSN
C111008,NSN
C111012,NSN
C111013,NSN
C111024,NSN
C111030,NSN
C111117,NSN
C111148,NSN
C111179,NSN
C111180,NSN
C111184,NSN
C111193,NSN
C111203,NSN
C111221,NSN
C111222,NSN
C111227,NSN
C111246,NSN
C111247,NSN
C111249,NSN
C111250,NSN
C111275,NSN
C111289,NSN
C111339,NSN
C111351,NSN
C111413,NSN
C111417,NSN
C111420,NSN
C111434,NSN
C111459,NSN
C111464,NSN
C111522,NSN
C111523,NSN
C111525,NSN
C111526,NSN
C111530,NSN
C111531,NSN
C111533,NSN
C111692,NSN
C111696,NSN
C111704,NSN
C111722,NSN
C111724,NSN
C111729,NSN
C111730,NSN
C111828,NSN
C111973,NSN
C111974,NSN
C112017,NSN
C112056,NSN
C112067,NSN
C112081,NSN
C112155,NSN
C112156,NSN
C112357,NSN
C112388,NSN
C112391,NSN
C112567,NSN
C112635,NSN
C112647,NSN
C112648,NSN
C112649,NSN
C112670,NSN
C112671,NSN
C112695,NSN
C112724,NSN
C112772,NSN
C112773,NSN
C112779,NSN
C112780,NSN
C112836,NSN
C112837,NSN
C112838,NSN
C112929,NSN
C112975,NSN
C113170,NSN
C-13-CPUSE-43-AI6,NSN
C-13-CPUSE-D-AI6,NSN
C-15-CPUSE-43-AI6,NSN
C-15-CPUSE-D-AI6,NSN
C-15-CPUSE-N-AI6,NSN
C-15-CPUSEW-N-AI6,NSN
C-15-TCPUSE-D-Ai6,NSN
C-15-TCPUSE-N-Ai6,NSN
C17962,NSN
C18213,NSN
C18811,NSN
C19352,NSN
C195-QMQM-1M-AMBG,NSN
C195-QMQM-2M-AMBG,NSN
C195-QMQM-M46-AMBG,NSN
C195-QMQM-M6-AMBG,NSN
C195-SMQM-2M-AMBG,NSN
C195-SMQM-3M-AMBG,NSN
C19769,NSN
C19833,NSN
C-20-CPUSE-43-AI6,NSN
C-20-CPUSE-N-AI6,NSN
C-20-CPUSEW-N-AI6,NSN
C-20-TCPUSE-D-Ai6,NSN
C-20-TCPUSE-N-AI6,NSN
C22284,NSN
C23015,NSN
C23075,NSN
C23580,NSN
C23707,NSN
C240-NRNR-1,NSN
C28428,NSN
C28429,NSN
C28460,NSN
C28853,NSN
C28854,NSN
C28880,NSN
C28980,NSN
C29311,NSN
C29313,NSN
C29314,NSN
C29315,NSN
C29316,NSN
C29317,NSN
C29318,NSN
C29319,NSN
C29320,NSN
C29321,NSN
C29322,NSN
C29323,NSN
C29324,NSN
C29325,NSN
C29326,NSN
C29327,NSN
C29328,NSN
C29329,NSN
C29330,NSN
C29331,NSN
C29332,NSN
C29333,NSN
C29334,NSN
C29335,NSN
C29337,NSN
C29878,NSN
C-30-CPUSE-43-AI6,NSN
C-30-CPUSE-D-AI6,NSN
C-30-CPUSE-N-AI6,NSN
C-30-CPUSEW-N-AI6,NSN
C-30-TCPUSE-D-Ai6,NSN
C-30-TCPUSE-N-Ai6,NSN
C360062,NSN
C360085,NSN
C3650-48-L-S,NSN
C3650-DNA-OPTOUT,NSN
C3650-STACK,NSN
C3650-STACK-KIT,NSN
C3900-SPE150/K9,NSN
C39123-Z5-C61,NSN
C39195-Z80-C30,NSN
C39195-Z80-C31,NSN
C43275,NSN
C43277,NSN
C43279,NSN
C43304,NSN
C43307,NSN
C43309,NSN
C43311,NSN
C43717,NSN
C43726,NSN
C43727,NSN
C43728,NSN
C43729,NSN
C44201,NSN
C44227,NSN
C4500E-7R-S8L-UPOE,NSN
C4500E-IPB,NSN
C4510RE-S8-UPOE,NSN
C4K-SLOT-CVR-E,NSN
C-5-CPUSE-D-AI6,NSN
C-5-CPUSE-N-AI6,NSN
C-6-CPUSE-43-AI6,NSN
C-6-CPUSE-D-AI6,NSN
C-6-CPUSE-N-AI6,NSN
C-6-CPUSEW-N-AI6,NSN
C-6-TCPUSE-D-Ai6,NSN
C-6-TCPUSE-N-Ai6,NSN
C70141,NSN
C70330,NSN
C70356,NSN
C70358,NSN
C70703,NSN
C70718,NSN
C70719,NSN
C70725,NSN
C70738,NSN
C70749,NSN
C70763,NSN
C71010,NSN
C71020,NSN
C71247,NSN
C71249,NSN
C71254,NSN
C71262,NSN
C71438,NSN
C71442,NSN
C71443,NSN
C71447,NSN
C71449,NSN
C71453,NSN
C71454,NSN
C71457,NSN
C71459,NSN
C71461,NSN
C71462,NSN
C71464,NSN
C71466,NSN
C71499,NSN
C71503,NSN
C71508,NSN
C71509,NSN
C71512,NSN
C71513,NSN
C71514,NSN
C71515,NSN
C71516,NSN
C71518,NSN
C71519,NSN
C71521,NSN
C71522,NSN
C71523,NSN
C71524,NSN
C71525,NSN
C71526,NSN
C71527,NSN
C71528,NSN
C71529,NSN
C71537,NSN
C71544,NSN
C71560,NSN
C71580,NSN
C71602,NSN
C71603,NSN
C71604,NSN
C71605,NSN
C71606,NSN
C71607,NSN
C71608,NSN
C71609,NSN
C71611,NSN
C71612,NSN
C71613,NSN
C71614,NSN
C71615,NSN
C71616,NSN
C71617,NSN
C71618,NSN
C71619,NSN
C71621,NSN
C71622,NSN
C71623,NSN
C71626,NSN
C71707,NSN
C71713,NSN
C71714,NSN
C71750,NSN
C71755,NSN
C71760,NSN
C71790,NSN
C72043,NSN
C72074,NSN
C72163,NSN
C72169,NSN
C72172,NSN
C72173,NSN
C72180,NSN
C72181,NSN
C72192,NSN
C72340,NSN
C72383,NSN
C72440,NSN
C72451,NSN
C72495,NSN
C72540,NSN
C72552,NSN
C72555,NSN
C72556,NSN
C72557,NSN
C72589,NSN
C73046,NSN
C73384,NSN
C73615,NSN
C73616,NSN
C73617,NSN
C73618,NSN
C73619,NSN
C73738,NSN
C73739,NSN
C73764,NSN
C73765,NSN
C73769,NSN
C73770,NSN
C74990,NSN
C81371,NSN
C81537,NSN
C81538,NSN
C81539,NSN
C83550,NSN
C8530,NSN
C8585,NSN
C8620,NSN
C8628,NSN
C8681,NSN
C8690,NSN
C8738,NSN
C8763,NSN
C8830,NSN
C8887,NSN
C-8-CPUSE-43-AI6,NSN
C-8-CPUSE-D-AI6,NSN
C-8-CPUSE-N-AI6,NSN
CA_BEP2.0,NSN
CA10EN,NSN
CAB-9K10A-EU,NSN
CAB-AC-16A-SG-EU,NSN
CAB-AC-2800W-EU,NSN
CAB-ACE,NSN
CAB-HD8-ASYNC,NSN
CAB-SS-V35FC=,NSN
CAB-TA-EU,NSN
CANDT,NSN
CA-NFNF,NSN
CA-NMNM,NSN
CA-TNMNM-H,NSN
CA-TNRNF-V2,NSN
CAVIperWINA,NSN
CAVO2*10PERALIMENTAZIONERRH,NSN
CB05/OPZ1NG,NSN
CB05/OPZ5,NSN
CB05F-47,NSN
CB2-PTX-BB,NSN
CB2-PTX-R,NSN
CB2-PTX-S,NSN
CBL-005-2+1W,NSN
CBL-015-2+1W,NSN
CBL-205-2+1W,NSN
CBL2-PTX-100AC-D-S,NSN
CBL2-PTX-150AC-D-S,NSN
CBL2-PTX-AC-W-S,NSN
CBL2-PTX-SP-AU,NSN
CBL2-PTX-SP-CH,NSN
CBL2-PTX-SP-EU,NSN
CBL2-PTX-SP-IT,NSN
CBL2-PTX-SP-NA-I,NSN
CBL2-PTX-SP-SA,NSN
CBL2-PTX-SP-UK,NSN
CBL2-PTX-SP-US-30A,NSN
CBL2-PTX-SP-US-L,NSN
CBL2-PTX-SP-US-N,NSN
CBL-310-2+1W,NSN
CBL-405-2+1W,NSN
CBL-410-2+1W,NSN
CBL-450-2+1W,NSN
CBL-JX-PWR-AU,NSN
CBL-JX-PWR-CH,NSN
CBL-JX-PWR-EU,NSN
CBL-JX-PWR-IT,NSN
CBL-JX-PWR-JP,NSN
CBL-JX-PWR-KR,NSN
CBL-JX-PWR-UK,NSN
CBL-JX-PWR-US,NSN
CBL-MGR-MX480-S,NSN
CBL-M-PWR-RA-EU,NSN
CBL-M-PWR-RA-INTL,NSN
CBL-MX2000-3PH-DELTA-S,NSN
CBL-MX2000-3PH-WYE-S,NSN
CBL-MX-CLK-PPS,NSN
CBL-MX-PWR-C13-SZ,NSN
CBL-MX-PWR-C19-C20,NSN
CBL-MX-PWR-C19-SZ,NSN
CBL-PTX-AC-D-S,NSN
CBL-PTX-AC-W-S,NSN
CBL-PTX-LA-AU,NSN
CBL-PTX-LA-CH,NSN
CBL-PTX-LA-EU,NSN
CBL-PTX-LA-INTL,NSN
CBL-PTX-LA-IT,NSN
CBL-PTX-LA-JP,NSN
CBL-PTX-LA-UK,NSN
CBL-PTX-LA-US,NSN
CBL-PTX-LA-US-L,NSN
CBL-PWR-C15M-HITEMP-AR,NSN
CBL-PWR-C15M-HITEMP-AU,NSN
CBL-PWR-C15M-HITEMP-BR,NSN
CBL-PWR-C15M-HITEMP-CH,NSN
CBL-PWR-C15M-HITEMP-EU,NSN
CBL-PWR-C15M-HITEMP-IL,NSN
CBL-PWR-C15M-HITEMP-IN,NSN
CBL-PWR-C15M-HITEMP-IT,NSN
CBL-PWR-C15M-HITEMP-JP,NSN
CBL-PWR-C15M-HITEMP-KR,NSN
CBL-PWR-C15M-HITEMP-SA,NSN
CBL-PWR-C15M-HITEMP-SZ,NSN
CBL-PWR-C15M-HITEMP-UK,NSN
CBL-PWR-C15M-HITEMP-US,NSN
CBL-PWR-C21S-AU,NSN
CBL-PWR-C21S-CH,NSN
CBL-PWR-C21S-EU,NSN
CBL-PWR-C21S-INTL,NSN
CBL-PWR-C21S-IT,NSN
CBL-PWR-C21S-JP,NSN
CBL-PWR-C21S-US,NSN
CB-PTX-BB,NSN
CB-PTX-R,NSN
CB-PTX-S,NSN
CB-SFF-PTX-BB,NSN
CB-SFF-PTX-R,NSN
CB-SFF-PTX-S,NSN
CCDPE-band,NSN
CCG-PTX-BB,NSN
CCG-PTX-R,NSN
CCUREL4.08,NSN
CCV4PX310.11R,NSN
CCVVPX308.11R2,NSN
CCVVPX308.11R-C3,NSN
CCVVPX310.11R,NSN
"CDZ7,2kW+freecoolerecameradicalma",NSN
CELLMAX-D-43i,NSN
CELLMAX-D-CPUSEI,NSN
CELLMAX-D-CPUSE-O,NSN
CELLMAX-O-43i,NSN
CELLMAX-O-CPUSE,NSN
CELLMAX-O-CPUSEW,NSN
CELLMAX-O-TCPUSEWi,NSN
CEx_16,NSN
CF2-503-2+1W,NSN
CFM-A/GP-G1/3,NSN
CFP-100GBASE-ER4,NSN
CFP-100GBASE-SR10,NSN
CFP-100GBASE-ZR,NSN
CFP-100G-LR4,NSN
CFP2-100GBASE-LR4_GIFW_VOUCH,NSN
CFP-502-2+1W,NSN
CFP-503-2+1W,NSN
CFQEM,NSN
CFQRM1,NSN
CFSUPP-QBO3-S,NSN
CF-TR-SPEC,NSN
CGA103,NSN
CH360QS-DG-F2M,NSN
CHF12DF,NSN
CHF12DM,NSN
CHF12NF,NSN
CHF12NM,NSN
CHF22DF,NSN
CHF33DF,NSN
CHF42DF,NSN
CHS-GV400-2+1W,NSN
CHS-GV600-2+1W,NSN
CHS-HA100-2+1W,NSN
CHS-HC200-2+1W,NSN
CHS-HD400-2+1W,NSN
CHS-HD800-2+1W,NSN
CISCO3945/K9,NSN
CMAX-3030-43-V53,NSN
CMAX-3030-CPUSEV53,NSN
CMAX-D-43-V53,NSN
CMAX-DM20-CPUSEI53,NSN
CMAX-DM20-CPUSEV53,NSN
CMAX-DM22-43-V53,NSN
CMAX-DM30-43-V53,NSN
CMAX-DM60-43-I53,NSN
CMAX-DM60-CPUSEI,NSN
CMAX-DMF3-43-Ci53,NSN
CMAX-DMF-43-V53,NSN
CMAX-DMF-43-Wi53,NSN
CMAX-DMF-CPUSEI,NSN
CMAX-DMH60-43-V53,NSN
CMAX-DMH60-PUSEV53,NSN
CMAX-D-TCPUSEi53,NSN
CMAX-EXT-43-i53,NSN
CMAX-EXT-CPUSEI53,NSN
CMAX-O-43-V53,NSN
CMAX-O-CPUSEWV53,NSN
CMAX-OMF1-43-V53,NSN
CMAX-OMF1-CPUSEV53,NSN
CMAX-OMF6-43-UWI53,NSN
CMAX-OMF7-43-UWi53,NSN
CMAX-OMF-CPUSEI53,NSN
CMAX-OMH-43-I53,NSN
CMAX-OMH-CPUSEI,NSN
CNLPX3055F,NSN
CNT-240,NSN
CNT-240-300M,NSN
CNT-240-600M,NSN
CNT-240-W-300M,NSN
CNT-400-500M,NSN
CO-AE-L-108,NSN
CO-AE-L-144,NSN
CO-AE-L-48,NSN
CO-AE-L-48_MBH,NSN
CO-AE-L-72,NSN
CO-AE-L-96,NSN
